code,name,lat,lon,confidence,source
13230,ENCRUZ-MA230,-2.220000,-45.850000,case-existing,case-existing
13231,ENCRZ1-MA000,-2.220000,-45.850000,interpolated,topology-interp
13232,ENCRZ2-MA000,-2.220000,-45.850000,interpolated,topology-interp
13233,ENCRUZSIN013,-2.220000,-45.850000,interpolated,topology-interp
13234,CAXIASCER013,-4.880000,-43.410000,interpolated,topology-interp
13363,RUROPOSIN013,-4.070000,-54.900000,interpolated,topology-interp
13364,TAPAJOSIN013,-2.620000,-54.680000,interpolated,topology-interp
13410,G.NORT-MA230,-3.570000,-44.560000,case-existing,case-existing
13411,GERAM1UTE013,-3.570000,-44.560000,case-existing,case-existing
13412,GERAMIUTE013,-3.570000,-44.560000,case-existing,case-existing
13413,GERAM2UTE013,-3.570000,-44.560000,case-existing,case-existing
13414,N.OLI2UTE013,-3.570000,-44.560000,case-existing,case-existing
13495,MIRAM3-PA000,-1.410000,-48.490000,interpolated,topology-interp
13499,PALMAS-TO138,-10.190182,-48.308092,interpolated,topology-interp
13500,PALMAS-TO230,-10.180000,-48.290000,case-existing,case-existing
13501,JURUTI-PA230,-2.260000,-56.060000,case-existing,case-existing
13502,XINGU--PA230,-3.110000,-51.690000,case-existing,case-existing
13503,XINGU--PA013,-3.110000,-51.690000,interpolated,topology-interp
13504,XINGU--PA000,-3.110000,-51.690000,interpolated,topology-interp
13505,XINGU2-PA013,-3.110000,-51.690000,interpolated,topology-interp
13506,XINGU2-PA000,-3.110000,-51.690000,interpolated,topology-interp
13510,PALMSA-TO000,-10.185090,-48.299045,interpolated,topology-interp
13511,PALMSB-TO000,-10.185090,-48.299045,interpolated,topology-interp
13512,PALMSA-TO013,-10.185091,-48.299046,interpolated,topology-interp
13513,PALMSB-TO013,-10.185091,-48.299046,interpolated,topology-interp
13514,PALMSC-TO000,-10.185090,-48.299045,interpolated,topology-interp
13515,PALMSC-TO013,-10.185091,-48.299046,interpolated,topology-interp
13550,PARINT-AM230,-2.670000,-56.740000,case-existing,case-existing
13797,TUCURI-PA000,-3.820000,-49.650000,interpolated,topology-interp
13800,TAPAJ1-PA000,-2.620000,-54.680000,interpolated,topology-interp
13801,TAPAJ2-PA000,-2.620000,-54.680000,interpolated,topology-interp
13802,TAPAJ1-PA013,-2.620000,-54.680000,interpolated,topology-interp
13803,TAPAJ2-PA013,-2.620000,-54.680000,interpolated,topology-interp
13804,JURUT1-PA000,-2.260000,-56.060000,interpolated,topology-interp
13805,JURUT2-PA000,-2.260000,-56.060000,interpolated,topology-interp
13806,JURUT1-PA013,-2.260000,-56.060000,interpolated,topology-interp
13807,JURUT2-PA013,-2.260000,-56.060000,interpolated,topology-interp
13810,RUROP3-PA000,-4.070000,-54.900000,interpolated,topology-interp
13811,RUROP3-PA013,-4.070000,-54.900000,interpolated,topology-interp
13995,MIRAM3-PA013,-1.410000,-48.490000,interpolated,topology-interp
14000,ORIXIM-PA230,-1.580000,-55.720000,case-existing,case-existing
14002,ORIXI1-PA000,-1.580000,-55.720000,interpolated,topology-interp
14003,ORIXI1-PA013,-1.580000,-55.720000,interpolated,topology-interp
14004,ORIXI2-PA000,-1.580000,-55.720000,interpolated,topology-interp
14005,ORIXI2-PA013,-1.580000,-55.720000,interpolated,topology-interp
14102,MARITU-PA500,-1.410000,-48.360000,case-existing,case-existing
14302,MARITU-PA230,-1.410000,-48.360000,case-existing,case-existing
14303,MARIT4-PA013,-1.410000,-48.360000,interpolated,topology-interp
14304,MARIT4-PA000,-1.410000,-48.360000,interpolated,topology-interp
14305,MARIT5-PA013,-1.410000,-48.360000,interpolated,topology-interp
14306,MARIT5-PA000,-1.410000,-48.360000,interpolated,topology-interp
14307,MARIT6-PA013,-1.410000,-48.360000,interpolated,topology-interp
14308,MARIT7-PA000,-1.410000,-48.360000,interpolated,topology-interp
14311,MIRAM4-PA000,-1.410000,-48.490000,interpolated,topology-interp
14312,MIRAM4-PA013,-1.410000,-48.490000,interpolated,topology-interp
14400,ACAILA-MA230,-4.705000,-47.466250,interpolated,topology-interp
14401,ACAILA-MA069,-4.855000,-47.458750,interpolated,topology-interp
14450,D.ELI2-PA230,-4.340000,-47.540000,case-existing,case-existing
14451,D.ELI2-PA069,-4.340000,-47.540000,case-existing,case-existing
14480,S.LUZ3-MA500,-4.000000,-45.710000,case-existing,case-existing
14481,S.LUZ3-MA230,-4.000000,-45.710000,case-existing,case-existing
14483,S.LUZ3-MA138,-4.000000,-45.710000,case-existing,case-existing
14484,VRF11 -MA500,-4.680000,-42.516667,interpolated,topology-interp
14485,VRF11 -MA034,-5.360000,-39.323333,interpolated,topology-interp
14921,SILVAN-GO500,-16.580000,-48.300000,case-existing,case-existing
14965,MARIT1-PA000,-1.410000,-48.360000,interpolated,topology-interp
14966,MARIT2-PA000,-1.410000,-48.360000,interpolated,topology-interp
14968,MARIT1-PA013,-1.410000,-48.360000,interpolated,topology-interp
14969,MARIT2-PA013,-1.410000,-48.360000,interpolated,topology-interp
15029,BESPER-PI069,-6.720000,-43.560000,case-existing,case-existing
15054,TERESA-PI013,-5.130000,-42.800000,interpolated,topology-interp
15055,TERESB-PI013,-5.130000,-42.800000,interpolated,topology-interp
15056,TERES2-PI069,-5.260000,-42.730000,case-existing,case-existing
15100,TERES3-PI069,-5.090000,-42.690000,case-existing,case-existing
15101,TABULE-PI138,-2.942976,-41.741899,interpolated,topology-interp
15115,SECPBT-PI138,-3.031487,-41.750950,interpolated,topology-interp
15117,SCPB2T-PI138,-3.031487,-41.750950,interpolated,topology-interp
15203,B.JESU-PI069,-9.100000,-44.310000,case-existing,case-existing
15204,CHAPA1-PI069,-7.560000,-40.720000,interpolated,topology-interp
15205,GILBUE-PI069,-9.750000,-45.350000,case-existing,case-existing
15230,CHAPA1-PI138,-7.560000,-40.720000,case-existing,case-existing
15301,C.NETO-PI069,-4.300000,-42.990000,interpolated,topology-interp
15351,S.JOAO-PI069,-8.407500,-42.245000,interpolated,topology-interp
15510,CASTANPCH013,-5.300000,-38.910000,interpolated,topology-interp
15511,CASTAN-CE069,-5.300000,-38.910000,interpolated,topology-interp
16001,BFORM--RN069,-6.145000,-35.190000,interpolated,topology-interp
16002,BAFORMUTE013,-6.420000,-35.060000,case-existing,case-existing
16004,C.NOV--RN013,-6.270000,-36.550000,interpolated,topology-interp
16005,ARMRIBPCH013,-5.670000,-36.880000,case-existing,case-existing
16006,ARMRIB-RN069,-5.630000,-36.895000,interpolated,topology-interp
16013,CARAU2-RN069,-5.720000,-37.510000,case-existing,case-existing
16146,S.CRUZ-RN013,-6.240000,-36.040000,interpolated,topology-interp
16400,PNA----RN069,-5.810000,-35.240000,interpolated,topology-interp
16401,POTIGT-RN069,-5.870000,-35.303333,interpolated,topology-interp
16402,POTI1-UTE013,-5.870000,-35.290000,case-existing,case-existing
16403,POTI3-UTE013,-5.870000,-35.300000,case-existing,case-existing
16501,CUREMAPCH013,-7.020000,-37.950000,case-existing,case-existing
16502,GIASA2UTE013,-7.350000,-35.030000,case-existing,case-existing
16503,JAPUNGUTE013,-6.990000,-35.010000,case-existing,case-existing
16504,MONALEUTE013,-6.680000,-35.150000,case-existing,case-existing
16506,FIAT---PB069,-7.630000,-34.960000,interpolated,topology-interp
16645,PILOS3-PB069,-6.880000,-35.620000,case-existing,case-existing
17001,ANGELI-PE013,-8.780000,-36.350000,case-existing,case-existing
17002,B.NOME-PE013,-8.060000,-37.970000,case-existing,case-existing
17003,VALVERPCH013,-8.510000,-35.600000,case-existing,case-existing
17004,PEDFURPCH013,-8.520000,-35.490000,case-existing,case-existing
17005,MANOPLPCH013,-8.650000,-35.220000,case-existing,case-existing
17006,S.JOSEUTE013,-7.820000,-35.000000,case-existing,case-existing
17007,ARCVER-PE069,-8.500000,-37.000000,case-existing,case-existing
17008,IPOJUCUTE013,-8.390000,-35.090000,case-existing,case-existing
17009,TRAPICUTE013,-8.590000,-35.120000,case-existing,case-existing
17010,UNIINDUTE013,-8.350000,-35.350000,case-existing,case-existing
17011,ZIHUATUTE013,-8.640000,-35.260000,case-existing,case-existing
17012,ALCNACUTE013,-8.220000,-35.270000,case-existing,case-existing
17013,PAMESAUTE013,-8.400000,-35.020000,interpolated,topology-interp
17014,PIRAPAUTE013,-8.470000,-35.400000,interpolated,topology-interp
17015,STATERUTE013,-7.560000,-35.000000,case-existing,case-existing
17016,ITAENGUTE013,-7.910000,-35.280000,case-existing,case-existing
17017,ASJABR-PE069,-8.175000,-34.985000,interpolated,topology-interp
17018,ASJABRUTE013,-8.170000,-34.980000,case-existing,case-existing
17105,JUAZE2-PE069,-9.480000,-40.480000,interpolated,topology-interp
17230,CHAPA1-PE138,-7.470000,-40.760000,case-existing,case-existing
17442,SSCAI2-RS138,-29.594525,-51.298612,interpolated,topology-interp
17447,MTNORT-PE069,-7.745000,-34.990000,interpolated,topology-interp
17501,MACEII-AL069,-9.530000,-35.750000,case-existing,case-existing
17502,ARAPI3-AL069,-9.790000,-36.650000,case-existing,case-existing
17503,SLQUIT-AL069,-9.310000,-35.570000,case-existing,case-existing
17504,ABX----AL069,-9.400000,-38.200000,case-existing,case-existing
17505,GUSPAIPCH013,-9.490000,-35.850000,case-existing,case-existing
17506,SERGRAUTE013,-9.010000,-36.060000,case-existing,case-existing
17507,BENBIOUTE013,-9.920000,-36.330000,case-existing,case-existing
17508,BIOFLEUTE013,-9.780000,-36.090000,case-existing,case-existing
17509,JITITUUTE013,-9.290000,-35.560000,case-existing,case-existing
17510,SINIMBUTE013,-9.880000,-36.150000,case-existing,case-existing
17511,CORURIUTE013,-10.120000,-36.270000,case-existing,case-existing
17512,MARITUUTE013,-10.150000,-36.540000,case-existing,case-existing
18001,CAMLINUTE013,-10.470000,-37.180000,case-existing,case-existing
18002,IOLLEIUTE013,-10.510000,-37.050000,case-existing,case-existing
18003,SJPINHUTE013,-10.760000,-37.200000,case-existing,case-existing
18004,TAQUARUTE013,-10.510000,-37.050000,case-existing,case-existing
18007,NSGLO2-SE069,-10.280000,-37.440000,case-existing,case-existing
18501,PREGULPCH013,-13.340000,-44.630000,case-existing,case-existing
18502,AFEMEAPCH013,-12.450000,-45.190000,case-existing,case-existing
18503,ITABN3-BA138,-14.623750,-39.341250,interpolated,topology-interp
18504,OLINDI-BA013,-11.320000,-38.380000,case-existing,case-existing
18506,COLIN2PCH013,-17.070000,-40.110000,case-existing,case-existing
18507,COLIN1PCH013,-17.080000,-40.090000,case-existing,case-existing
18508,SYKUE-UTE013,-12.840000,-45.490000,interpolated,topology-interp
18509,CDLIXAPCH013,-17.070000,-40.070000,case-existing,case-existing
18510,RGRAN2-BA138,-12.840000,-45.490000,case-existing,case-existing
18512,AGROV1UTE013,-9.500000,-40.370000,case-existing,case-existing
18513,AGROV2UTE013,-9.500000,-40.370000,case-existing,case-existing
18514,SITGRAPCH013,-12.440000,-45.170000,case-existing,case-existing
18515,CANDENPCH013,-13.350000,-39.100000,case-existing,case-existing
18516,BRTRNAPCH013,-11.930000,-46.300000,case-existing,case-existing
18517,PIABNHPCH013,-11.930000,-46.270000,case-existing,case-existing
18518,SIRIVEPCH013,-11.920000,-46.280000,case-existing,case-existing
18519,SUCURIPCH013,-11.930000,-46.310000,case-existing,case-existing
18520,TAPUIAPCH013,-11.930000,-46.280000,case-existing,case-existing
18521,PEDRA-PCH013,-13.870000,-40.240000,case-existing,case-existing
18522,FUNIL-PCH013 013kV-2,-14.230000,-39.460000,case-existing,case-existing
18523,BOASORPCH013,-11.890000,-46.770000,case-existing,case-existing
18524,PORTOF-BA138,-11.850732,-46.556829,interpolated,topology-interp
18525,PORTOFPCH013,-11.810000,-46.780000,case-existing,case-existing
18526,RIACHO-BA138,-11.966585,-46.601463,interpolated,topology-interp
18527,RIACHOPCH013,-11.950000,-46.760000,case-existing,case-existing
18528,LAGOAG-BA138,-12.058293,-46.710732,interpolated,topology-interp
18529,LAGOAGPCH013,-12.150000,-46.820000,case-existing,case-existing
18530,RGRAN1-BA138,-12.840000,-45.490000,case-existing,case-existing
18531,GALVANUTE013,-12.090000,-45.810000,case-existing,case-existing
18532,BOASOR-BA138,-11.891463,-46.333659,interpolated,topology-interp
18533,CANARIUTE013,-12.320000,-38.370000,case-existing,case-existing
18534,JUL12VPCH013,-13.840000,-39.280000,case-existing,case-existing
18535,DOIDO-PCH013,-11.710000,-46.750000,case-existing,case-existing
18536,PITUACUFV013,-12.950000,-38.420000,case-existing,case-existing
18537,SUZMUCUTE013,-18.040000,-39.920000,case-existing,case-existing
18538,SALVADUTE013,-12.860000,-38.350000,case-existing,case-existing
18552,ZEBU---BA013,-9.360000,-38.200000,case-existing,case-existing
18553,BRUMAD-BA138,-14.210000,-41.640000,case-existing,case-existing
18554,ITAMAR-BA138,-16.955000,-39.640000,interpolated,topology-interp
18555,GARFIC-BA138,-11.439753,-46.605302,interpolated,topology-interp
18556,PANAMB-BA138,-11.260158,-46.421273,interpolated,topology-interp
18558,SMARCE-BA138,-11.079550,-46.236205,interpolated,topology-interp
18560,COACEI-BA138,-10.899302,-46.051507,interpolated,topology-interp
18562,COACII-BA138,-10.900292,-46.052521,interpolated,topology-interp
18564,M.NETO-BA230,-17.340000,-40.180000,case-existing,case-existing
18565,GARGAN-BA138,-11.620000,-46.790000,interpolated,topology-interp
18567,FORMOS-BA138,-10.900124,-46.052349,interpolated,topology-interp
18568,GARG2A-BA138,-11.620000,-46.790000,interpolated,topology-interp
18570,DIANOP-BA138,-11.594432,-46.860190,interpolated,topology-interp
18586,JUAZE3-BA069,-9.490000,-40.520000,case-existing,case-existing
18596,BARRA2-BA138,-11.240000,-43.420000,interpolated,topology-interp
18600,ITAPEB-BA138,-15.917548,-39.531981,interpolated,topology-interp
18601,CAMACA-BA138,-15.496731,-39.514031,interpolated,topology-interp
18602,P.ASTE-BA138,-15.073269,-39.495969,interpolated,topology-interp
18603,D. MEI-BA138,-14.652452,-39.478019,interpolated,topology-interp
18604,EKA----BA230,-16.090000,-39.410000,interpolated,topology-interp
18612,POCOE3-BA230,-14.520000,-40.380000,case-existing,case-existing
18628,DPS----BA138,-16.340000,-39.550000,interpolated,topology-interp
18629,DTC----BA138,-16.340000,-39.550000,interpolated,topology-interp
18630,PORSEG-BA138,-16.340000,-39.550000,interpolated,topology-interp
18636,TRANCO-BA138,-16.340000,-39.550000,interpolated,topology-interp
18640,RBRANC-BA138,-12.223614,-45.021199,interpolated,topology-interp
18641,RPEDRA-BA138,-12.317921,-45.092926,interpolated,topology-interp
18642,CICERR-BA138,-12.365318,-45.128974,interpolated,topology-interp
18643,MVERDE-BA138,-12.413158,-45.165359,interpolated,topology-interp
18644,LEMAGA-BA138,-12.270525,-45.056878,interpolated,topology-interp
18645,BAREI3-BA138,-12.176703,-44.985521,interpolated,topology-interp
18751,S.LUZIPCH013,-12.550000,-45.090000,case-existing,case-existing
18752,S.LUZI-BA138,-12.695000,-45.290000,interpolated,topology-interp
18761,ALAGO2-BA069,-12.060000,-38.390000,interpolated,topology-interp
18763,FSANT3-BA069,-12.130000,-38.930000,interpolated,topology-interp
18764,ITABU1-BA138,-14.308750,-39.436250,interpolated,topology-interp
18765,ITABN2-BA138,-14.387500,-39.412500,interpolated,topology-interp
18766,RGRAN3-BA138,-12.840000,-45.490000,case-existing,case-existing
18797,ALTO.F-BA138,-12.460998,-45.201745,interpolated,topology-interp
19002,CHAPAD-MA069,-3.800000,-43.410000,case-existing,case-existing
19013,ENCRUZ-MA013,-2.220000,-45.850000,interpolated,topology-interp
19014,PAF4--SIN013,-9.410000,-38.200000,interpolated,topology-interp
19069,ENCRUZ-MA069,-2.220000,-45.850000,case-existing,case-existing
19070,DINDCN-MA069,-4.300000,-42.990000,interpolated,topology-interp
19071,FICCHA-MA069,-4.157143,-43.110000,interpolated,topology-interp
19072,CHPAD2-MA069,-4.014286,-43.230000,interpolated,topology-interp
19074,PALEST-MA069,-4.085714,-43.170000,interpolated,topology-interp
19075,URBAPR-MA069,-3.942857,-43.290000,interpolated,topology-interp
19090,TERES--MA069,-5.130000,-42.800000,case-existing,case-existing
19099,CAXIA2-MA230,-4.880000,-43.410000,case-existing,case-existing
19110,CAXIA2-MA069,-4.880000,-43.410000,case-existing,case-existing
19300,ACAIL--MA069,-4.960000,-47.510000,case-existing,case-existing
19301,ITINGA-MA069,-4.960000,-47.510000,interpolated,topology-interp
19302,PIQUIA-MA069,-4.900000,-47.400000,case-existing,case-existing
19310,ST.LUZ-MA138,-3.970000,-45.680000,case-existing,case-existing
19314,VITORI-MA138,-4.124995,-45.460007,interpolated,topology-interp
19315,VFFIC1-MA000,-4.202511,-45.349984,interpolated,topology-interp
19316,VITORI-MA013,-4.202493,-45.350010,interpolated,topology-interp
19317,S.INES-MA138,-3.670000,-45.370000,case-existing,case-existing
19318,VITORI-MA069,-4.280000,-45.240000,case-existing,case-existing
19319,VFFIC2-MA000,-4.202511,-45.349984,interpolated,topology-interp
19320,VITOR2-MA013,-4.202493,-45.350010,interpolated,topology-interp
19322,BACAB1-MA069,-4.220000,-44.780000,case-existing,case-existing
19501,XINGUA-PA138,-7.070000,-49.920000,case-existing,case-existing
19507,R.VERM-PA138,-6.540000,-49.410000,case-existing,case-existing
19508,ELDORA-PA138,-6.100000,-49.350000,case-existing,case-existing
19509,MABFC1-PA230,-5.246667,-49.040000,interpolated,topology-interp
19510,MABFC2-PA230,-5.293333,-49.060000,interpolated,topology-interp
19511,MABCPA-PA230,-5.340000,-49.080000,case-existing,case-existing
19512,MABCPA-PA000,-5.340000,-49.080000,interpolated,topology-interp
19513,MABCPA-PA013,-5.340000,-49.080000,case-existing,case-existing
19514,MABCPA-PA138,-5.340000,-49.080000,interpolated,topology-interp
19515,MABCP2-PA138,-5.340000,-49.080000,case-existing,case-existing
19516,ITACPA-PA138,-5.340000,-49.080000,case-existing,case-existing
19519,SANTAN-PA138,-9.330000,-50.390000,case-existing,case-existing
19520,SANTAN-PA230,-9.330000,-50.390000,case-existing,case-existing
19521,BERTIM-PA138,-5.380000,-48.880000,case-existing,case-existing
19522,ST-DEF-PA138,-9.680000,-50.755000,interpolated,topology-interp
19523,JURUTI-PA138,-2.260000,-56.060000,case-existing,case-existing
19525,AGUA_A-PA138,-6.800000,-50.500000,case-existing,case-existing
19529,CURU-A-PA138,-2.752000,-54.386000,interpolated,topology-interp
19534,CURUADUHE006,-2.820000,-54.300000,case-existing,case-existing
19535,CURUAAUHE006,-2.820000,-54.300000,case-existing,case-existing
19536,CURUABUHE006,-2.820000,-54.300000,case-existing,case-existing
19537,CURUACUHE006,-2.820000,-54.300000,case-existing,case-existing
19545,XINCPA-PA138,-7.090000,-49.930000,case-existing,case-existing
19546,MOP----PA138,-6.580000,-51.090000,case-existing,case-existing
19547,SPELAD-PA138,-6.085000,-49.745000,interpolated,topology-interp
19549,PARCPA-PA138,-6.080000,-49.880000,case-existing,case-existing
19550,CANAA--PA138,-6.500000,-49.850000,case-existing,case-existing
19561,DEROP1-PA138,-6.690000,-50.795000,interpolated,topology-interp
19564,NOPAP--PA138,-6.090000,-49.810000,case-existing,case-existing
19566,BELTER-PA138,-2.680000,-54.840000,case-existing,case-existing
19582,3MAIO-PCH013,-8.750000,-55.030000,case-existing,case-existing
19586,CURUABPCH013,-8.740000,-54.960000,case-existing,case-existing
19587,CURUAB-PA138,-8.691748,-55.052816,interpolated,topology-interp
19588,CASTSO-PA138,-8.330000,-55.110000,case-existing,case-existing
19589,NOVPR1-PA138,-7.050000,-55.410000,case-existing,case-existing
19658,RONDON-PA069,-4.780000,-48.090000,case-existing,case-existing
19659,M.NOVA-PA069,-5.200000,-49.030000,case-existing,case-existing
19660,D.ELIS-PA069,-4.290000,-47.570000,case-existing,case-existing
19662,B.JESU-PA069,-5.050000,-48.610000,case-existing,case-existing
19664,PPSA2--PA138,-2.830000,-47.920000,case-existing,case-existing
19666,MARAJO-PA069,-3.750000,-49.690000,interpolated,topology-interp
19699,TOMEA2-PA138,-2.360000,-48.140000,case-existing,case-existing
19751,S.MIGU-PA138,-1.600000,-47.490000,case-existing,case-existing
19752,M.RIO--PA138,-2.040000,-47.540000,case-existing,case-existing
19757,PARAGO-PA138,-2.980000,-47.370000,case-existing,case-existing
19760,MARITU-PA069,-1.410000,-48.360000,case-existing,case-existing
19762,TOMEAC-PA138,-2.360000,-48.140000,case-existing,case-existing
19766,FLORAP-PA138,-3.020000,-47.370000,case-existing,case-existing
19787,LARANJ-PA069,-1.510000,-52.580000,case-existing,case-existing
19822,DERIV1-PA138,-3.267143,-54.842857,interpolated,topology-interp
19823,DERIV2-PA138,-3.267143,-54.842857,interpolated,topology-interp
19825,FICTAP-PA138,-2.550000,-54.705000,interpolated,topology-interp
19826,FICRUR-PA138,-3.051429,-54.788571,interpolated,topology-interp
19874,BRAZAU-PA138,-7.050000,-55.410000,interpolated,topology-interp
19877,BRAZAU-PA013,-7.050000,-55.410000,interpolated,topology-interp
19878,BRZCS1-PA013,-7.050000,-55.410000,interpolated,topology-interp
19879,BRZCS2-PA013,-7.050000,-55.410000,interpolated,topology-interp
20501,ISAMUIPCH013,-10.700000,-47.790000,case-existing,case-existing
20502,PALMA5-TO138,-10.228009,-48.328530,interpolated,topology-interp
20504,S.JOAO-TO138,-10.471297,-48.336717,interpolated,topology-interp
20505,ALMAS--TO034,-11.560000,-47.160000,case-existing,case-existing
20506,ALMAS--TO013,-11.560000,-47.160000,case-existing,case-existing
20507,ANANAS-TO138,-6.973220,-47.828209,interpolated,topology-interp
20508,ANANAS-TO034,-6.380000,-48.060000,case-existing,case-existing
20509,ANANAS-TO013,-6.380000,-48.060000,case-existing,case-existing
20510,GURUP2-TO138,-11.861944,-48.766842,interpolated,topology-interp
20511,GURUP2-TO013,-11.740000,-49.020000,case-existing,case-existing
20512,L.CONF-TO138,-10.736142,-49.389632,interpolated,topology-interp
20513,GRANOL-TO138,-10.610000,-48.370000,case-existing,case-existing
20514,LUZIMA-TO138,-10.251715,-48.592246,interpolated,topology-interp
20515,LUZIMA-TO013,-10.190000,-48.460000,case-existing,case-existing
20516,ARRAIA-TO138,-12.920000,-46.960000,case-existing,case-existing
20517,SMIGUE-TO069,-5.759763,-47.625118,interpolated,topology-interp
20518,SMIGUE-TO034,-5.550000,-47.560000,case-existing,case-existing
20519,ITAGUA-TO069,-5.932268,-47.557865,interpolated,topology-interp
20520,ITAGUA-TO013,-5.760000,-47.510000,case-existing,case-existing
20521,AUGUST-TO069,-5.931905,-47.850047,interpolated,topology-interp
20522,AUGUST-TO034,-5.470000,-47.880000,case-existing,case-existing
20523,AUGUST-TO013,-5.470000,-47.880000,case-existing,case-existing
20524,ARAGUA-TO069,-6.565952,-48.045024,interpolated,topology-interp
20525,ARAGUA-TO034,-7.200000,-48.240000,case-existing,case-existing
20530,TOCANT-TO069,-6.277041,-47.538480,interpolated,topology-interp
20531,TOCANT-TO034,-6.310000,-47.430000,case-existing,case-existing
20532,TOCANT-TO013,-6.310000,-47.430000,case-existing,case-existing
20533,XAMBIO-TO034,-6.430000,-48.430000,case-existing,case-existing
20534,XAMBIO-TO013,-6.410000,-48.530000,case-existing,case-existing
20535,AGUIAR-TO013,-6.570000,-47.480000,case-existing,case-existing
20536,ARAGU1-TO034,-7.270000,-48.260000,case-existing,case-existing
20537,ARAGU1-TO013,-7.200000,-48.240000,case-existing,case-existing
20538,ARAGU2-TO013,-7.270000,-48.260000,case-existing,case-existing
20539,ARAGU3-TO013,-7.210000,-48.180000,case-existing,case-existing
20540,BIELAN-TO034,-7.490000,-47.870000,case-existing,case-existing
20541,NOVAOL-TO034,-7.620000,-48.430000,case-existing,case-existing
20542,NOVAOL-TO013,-7.620000,-48.430000,case-existing,case-existing
20543,GUARA2-TO034,-8.820000,-48.500000,case-existing,case-existing
20544,GUARA1-TO034,-8.820000,-48.500000,interpolated,topology-interp
20547,P.AFON-TO034,-8.980000,-48.180000,case-existing,case-existing
20548,P.AFON-TO013,-8.980000,-48.180000,case-existing,case-existing
20549,GUARA2-TO013,-8.820000,-48.500000,case-existing,case-existing
20551,COLINA-TO034,-8.050000,-48.500000,case-existing,case-existing
20552,COLINA-TO013,-8.050000,-48.500000,case-existing,case-existing
20553,BUNGE--TO138,-9.200000,-48.130000,case-existing,case-existing
20554,P.AFONUTE013,-9.200000,-48.140000,case-existing,case-existing
20555,PALM2A-TO013,-10.200000,-48.310000,case-existing,case-existing
20556,PALM2A-TO034,-10.200000,-48.310000,case-existing,case-existing
20557,PALM2B-TO013,-10.200000,-48.310000,case-existing,case-existing
20558,PALM3A-TO013,-10.260000,-48.330000,case-existing,case-existing
20559,PALM4A-TO013,-10.180000,-48.360000,case-existing,case-existing
20560,PALM4B-TO013,-10.180000,-48.360000,case-existing,case-existing
20561,PALMA5-TO034,-10.228008,-48.328530,interpolated,topology-interp
20562,TAQUAR-TO013,-10.330000,-48.300000,case-existing,case-existing
20563,PARAI2-TO034,-10.210000,-48.880000,case-existing,case-existing
20564,PARAI1-TO034,-10.180000,-48.900000,case-existing,case-existing
20565,PARAI1-TO013,-10.180000,-48.900000,case-existing,case-existing
20566,P.NACI-TO069,-10.712979,-48.217511,interpolated,topology-interp
20567,P.NACI-TO034,-10.690000,-48.400000,case-existing,case-existing
20568,P.NACI-TO013,-10.690000,-48.400000,case-existing,case-existing
20570,N.ROSA-TO034,-10.560000,-48.920000,case-existing,case-existing
20571,N.ROSA-TO013,-10.560000,-48.920000,case-existing,case-existing
20573,CRISTA-TO034,-10.580000,-49.190000,case-existing,case-existing
20574,CRISTA-TO013,-10.580000,-49.190000,case-existing,case-existing
20575,L.CONF-TO034,-10.780000,-49.610000,case-existing,case-existing
20576,L.CONF-TO013,-10.780000,-49.610000,case-existing,case-existing
20577,MIRANO-TO034,-9.530000,-48.590000,case-existing,case-existing
20578,MIRANO-TO013,-9.530000,-48.590000,case-existing,case-existing
20579,S.JOAO-TO034,-10.450000,-48.320000,case-existing,case-existing
20580,ISAMUI-TO069,-10.734893,-47.787556,interpolated,topology-interp
20581,P.ALTA-TO034,-10.750000,-47.530000,case-existing,case-existing
20582,MCARMO-TO069,-10.735957,-48.035023,interpolated,topology-interp
20583,MCARMO-TO034,-10.760000,-48.100000,case-existing,case-existing
20584,MCARMO-TO013,-10.760000,-48.100000,case-existing,case-existing
20585,DIANOPPCH034,-11.610000,-46.830000,case-existing,case-existing
20586,DIANOP-TO013,-11.610000,-46.830000,case-existing,case-existing
20587,FIGUEI-TO013,-12.140000,-49.170000,case-existing,case-existing
20588,ALVORA-TO034,-12.490000,-49.130000,case-existing,case-existing
20589,ALVORA-TO013,-12.490000,-49.130000,case-existing,case-existing
20590,GURUP1-TO069,-11.762424,-49.289553,interpolated,topology-interp
20591,GURUP1-TO034,-11.750000,-49.100000,case-existing,case-existing
20592,GURUP1-TO013,-11.750000,-49.100000,case-existing,case-existing
20593,FORMOS-TO069,-11.722969,-49.529821,interpolated,topology-interp
20594,FORMOS-TO034,-11.800000,-49.560000,case-existing,case-existing
20595,FORMOS-TO013,-11.800000,-49.560000,case-existing,case-existing
20596,COBRAP-TO069,-11.606485,-49.739911,interpolated,topology-interp
20597,COBRAP-TO013,-11.490000,-49.950000,case-existing,case-existing
20598,ARRAIA-TO034,-12.920000,-46.960000,case-existing,case-existing
20599,ITAFOS-TO013,-12.930000,-46.740000,case-existing,case-existing
20601,BSAYAO-TO138,-8.050922,-48.703211,interpolated,topology-interp
20602,BSAYAO-TO034,-7.870000,-48.890000,case-existing,case-existing
20603,PALM3B-TO013,-10.260000,-48.330000,case-existing,case-existing
20604,CASEAR-TO138,-9.295000,-50.175000,interpolated,topology-interp
20605,CASEAR-TO034,-9.260000,-49.960000,case-existing,case-existing
20610,COBRAP-TO034,-11.490000,-49.950000,case-existing,case-existing
