$version=1
!Code,Latitude,Longitude
47073,-29.95,-51.62
47074,-29.95,-51.62
47075,-20.57,-55.84
47076,-20.57,-55.84
47077,-20.57,-55.84
47078,-20.57,-55.84
47079,-29.674062,-55.281147
47080,-29.674138,-55.281547
47081,-29.674062,-55.281147
47082,-29.674138,-55.281547
47083,-25.97,-51.6
47084,-25.97,-51.6
47085,-26.25,-48.9
47086,-26.25,-48.9
47087,-29.78,-50.05
47088,-29.78,-50.05
47089,-29.78,-50.05
47090,-29.78,-50.05
47091,-29.78,-50.05
47092,-29.78,-50.05
47093,-27.49,-48.73
47094,-27.49,-48.73
47095,-27.49,-48.73
47096,-27.49,-48.73
47097,-27.49,-48.73
47098,-27.49,-48.73
47099,-27.67,-48.51
47100,-27.67,-48.51
47101,-29.89,-50.96
47102,-29.89,-50.96
47103,-26.25,-48.9
47104,-26.25,-48.9
47105,-26.25,-48.9
47106,-26.25,-48.9
47107,-26.25,-48.9
47108,-26.25,-48.9
47109,-29.82,-51.34
47110,-29.82,-51.34
47111,-29.82,-51.34
47112,-29.82,-51.34
47113,-29.82,-51.34
47114,-29.82,-51.34
47115,-28.45,-48.97
47116,-28.45,-48.97
47117,-27.14,-53.05
47118,-27.14,-53.05
47120,-31.93,-52.34
47121,-31.93,-52.34
47123,-27.14,-53.05
47124,-27.14,-53.05
47125,-27.14,-53.05
47126,-27.14,-53.05
47127,-26.39,-48.95
47128,-26.39,-48.95
47129,-26.39,-48.95
47130,-26.39,-48.95
47131,-26.39,-48.95
47132,-26.39,-48.95
47133,-26.44,-49.17
47134,-26.44,-49.17
47135,-26.44,-49.17
47136,-26.44,-49.17
47137,-26.44,-49.17
47138,-26.44,-49.17
47141,-26.0875,-48.9775
47142,-26.0875,-48.9775
47143,-26.0875,-48.9775
47144,-26.0875,-48.9775
47147,-26.96,-48.7
47148,-26.96,-48.7
47149,-26.96,-48.7
47150,-26.96,-48.7
47151,-26.96,-48.7
47152,-26.96,-48.7
47153,-26.86,-49.29
47154,-26.86,-49.29
47155,-26.86,-49.29
47156,-26.86,-49.29
47157,-26.86,-49.29
47158,-26.86,-49.29
47159,-26.87625,-48.9825
47160,-26.87625,-48.9825
47161,-26.87625,-48.9825
47162,-26.87625,-48.9825
47165,-26.96,-48.7
47166,-26.96,-48.7
47167,-26.96,-48.7
47168,-26.96,-48.7
47169,-26.96,-48.7
47170,-26.96,-48.7
47171,-26.39,-48.95
47172,-26.39,-48.95
47173,-26.39,-48.95
47174,-26.39,-48.95
47175,-26.39,-48.95
47176,-26.39,-48.95
47177,-26.86324,-48.841147
47178,-26.863233,-48.841124
47179,-26.86324,-48.841147
47180,-26.863233,-48.841124
47181,-22.23,-54.7
47182,-22.23,-54.7
47183,-22.23,-54.7
47184,-22.23,-54.7
47185,-22.23,-54.7
47186,-22.23,-54.7
47187,-21.512174,-55.288761
47188,-21.512242,-55.288669
47189,-21.512174,-55.288761
47190,-21.512242,-55.288669
47191,-20.468951,-54.62
47192,-20.468932,-54.62
47193,-20.468951,-54.62
47194,-20.468932,-54.62
47195,-29.89,-50.96
47196,-29.89,-50.96
47197,-29.89,-50.96
47198,-29.89,-50.96
47200,-26.857318,-48.796719
48001,-27.67,-48.51
48002,-27.67,-48.51
48352,-28.56,-52.56
48353,-27.585,-53.575
48354,-28.323134,-53.914627
48355,-29.12,-53.37
48356,-27.56,-53.58
48357,-28.31,-53.9
48370,-29.66,-50.79
48381,-29.51,-52.02
48382,-29.23,-51.383333
48383,-29.19625,-51.37875
48384,-29.20375,-51.495
48385,-29.93,-50.94
48386,-29.656667,-52.47
48387,-29.64,-50.49
48389,-29.38,-56.04
48390,-29.32,-51.5
48558,-29.41,-50.93
48561,-27.89,-54.47
48949,-29.1,-51.26
49051,-19.04,-57.62
49052,-21.6,-53.89
49053,-20.54,-53.83
49055,-23.05,-54.19
49056,-20.09,-51.11
49057,-20.45,-53.78
49059,-19.635,-56.985
49060,-20.55,-54.75
49061,-20.55,-54.75
49062,-20.55,-54.75
49063,-20.55,-54.75
49064,-20.55,-54.75
49065,-21.886667,-54.94
49066,-22.31,-53.85
49067,-20.81,-56.145
49068,-19.4,-51.32
49070,-19.41,-51.403333
49071,-22.664376,-54.883124
49072,-22.61,-54.81
49073,-21.78,-54.97
49074,-20.48,-53.68
49075,-22.33,-54.81
49080,-22.45,-53.3
49081,-22.50125,-53.095
49082,-20.915,-54.925
49083,-20.9,-54.9
49084,-23.88,-54.276667
50201,-31.57,-53.69
50202,-19.55,-52.51
50203,-25.97,-52.15
50204,-24.335,-53.37
50205,-24.335,-53.37
50206,-24.118752,-53.913964
50207,-24.1,-54.23
50208,-31.57,-53.69
50209,-31.57,-53.69
50210,-30.79,-55.75
50211,-30.79,-55.75
50212,-30.1,-50.44
50213,-30.05,-51.53
50214,-30.05,-51.53
50215,-30.1,-50.44
50216,-29.91,-50.32
50217,-24.75,-52.47
50220,-29.16,-56.06
50221,-24,-52.23
50222,-30.05,-51.53
50223,-28.37,-53.88
50224,-28.56,-51.41
50225,-28.56,-51.31
50229,-24.72,-50.13
50234,-26.46,-53.32
50236,-26.69,-52.9
50237,-30.79,-55.75
50238,-27.53,-49.1
50239,-30.79,-55.75
50241,-25.81,-52.9
50242,-27.040021,-52.432498
50243,-27.039915,-52.432508
50244,-27.57,-51.03
50245,-25.39,-51.39
50246,-28.42,-54.3
50247,-26.82,-53.02
50248,-26.82,-53.02
50249,-27.27,-51.55
50250,-27.281355,-51.557734
50251,-30.12,-51.13
50252,-30.12,-51.13
50255,-26.09,-51.88
50256,-26.81,-49.35
50263,-27.14,-53.05
50264,-29.36,-54.01
50265,-29.41,-54
50266,-29.42,-54.05
50267,-29.45,-54.09
50268,-28.59,-52.58
50269,-28.6,-51.4
50270,-28.564,-51.286
50273,-28.35,-54
50274,-28.336269,-53.929254
50280,-31.93,-52.34
50281,-31.57,-53.69
50282,-33.47,-53.3
50304,-27.5,-49.04
50305,-27.32,-49.05
50306,-27.04,-49.57
50307,-26.77,-49.43
50308,-27.26,-50.48
50309,-27.82,-50.33
50310,-26.3,-49.15
50312,-27.1,-51.28
50313,-27.06,-52.47
50315,-26.76,-53.67
50316,-26.77,-52.23
50317,-27.11,-52.48
50318,-26.71,-53.39
50320,-26.66,-53.66
50321,-26.79,-53.39
50322,-26.77,-52.32
50323,-27.01,-52.43
50324,-26.96,-52.34
50325,-28.08,-49.15
50326,-28.07,-49.09
50327,-27.01,-50.16
50328,-27.46,-50.52
50329,-27.72,-50.66
50330,-27.31,-51.52
50331,-26.7,-51.82
50332,-26.71,-52.89
50333,-27.36,-51.69
50334,-27.43,-51.79
50335,-26.68,-53.28
50338,-26.95,-52.3
50339,-27.12,-51.41
50340,-26.58,-53.43
50341,-27.46,-48.98
50342,-27.4,-49.03
50343,-27.52,-49.08
50350,-27.52,-53.14
50351,-27.48,-49.021818
50352,-27.465,-49.02
50353,-27.05,-49.54
50354,-26.798,-49.392
50355,-27.81,-50.345
50356,-27.11,-51.265
50357,-27.045284,-52.440511
50358,-27.095,-52.545
50359,-26.785714,-53.469999
50360,-26.868451,-52.348963
50361,-27.030568,-52.411023
50362,-26.99821,-52.351278
50363,-28.18,-49.15
50364,-27.683235,-50.670882
50365,-27.075,-50.075
50366,-27.385,-50.53
50440,-26.78,-49.4
50450,-27.12,-52.77
50451,-26.72,-53.34
50452,-27.5,-49.06
50453,-27.37,-49.24
50460,-26.826,-49.354
50500,-18.9,-52.44
50501,-18.895,-52.445
50502,-18.89,-52.45
50503,-18.9,-52.45
50504,-18.9,-52.46
50505,-19.65,-51.4
50506,-19.65,-51.4
50507,-19.65,-51.4
50508,-19.65,-51.4
50509,-19.65,-51.4
50510,-19.65,-51.4
50511,-19.65,-51.4
50512,-19.65,-51.4
50513,-19.65,-51.4
50637,-19.65,-51.4
50638,-19.65,-51.4
50639,-19.65,-51.4
50640,-19.65,-51.4
50641,-19.65,-51.4
50642,-19.65,-51.4
50643,-19.65,-51.4
50644,-19.65,-51.4
50645,-19.65,-51.4
50646,-19.65,-51.4
50647,-19.65,-51.4
50648,-21.54,-53.82
50649,-21.54,-53.82
50650,-21.54,-53.82
50651,-21.54,-53.82
50652,-21.54,-53.82
50653,-21.54,-53.82
50654,-21.54,-53.82
50655,-21.54,-53.82
50656,-21.54,-53.82
50657,-21.54,-53.82
50658,-21.54,-53.82
50659,-20.32,-51.42
50660,-20.32,-51.42
50661,-20.32,-51.42
50662,-21.54,-53.82
50663,-21.54,-53.82
50664,-21.54,-53.82
50665,-21.54,-53.82
50666,-21.54,-53.82
50667,-21.54,-53.82
50668,-21.54,-53.82
50669,-21.54,-53.82
50805,-19.27,-52.86
50806,-19.27,-52.86
50807,-19.27,-52.86
50808,-19.27,-52.86
50809,-19.27,-52.86
50810,-19.27,-52.86
50811,-19.27,-52.86
50812,-19.27,-52.86
50813,-19.27,-52.86
50814,-19.27,-52.86
50815,-19.27,-52.86
51001,-30.12,-51.16
51002,-29.96,-51.12
51003,-30.045,-51.185
51004,-30.04,-51.17
51005,-30.02,-51.17
51006,-29.75,-52.42
51007,-29.75,-52.42
51008,-29.75,-52.42
51016,-29.95,-51.085
51020,-29.44,-51.9
51021,-29.44,-51.9
51022,-29.44,-51.9
51023,-29.44,-51.9
51024,-29.44,-51.9
51025,-29.44,-51.9
51026,-29.44,-51.9
51027,-29.966,-51.615
51028,-29.966,-51.615
51029,-29.966,-51.615
51031,-30.83,-55.76
51032,-30.8,-55.76
51033,-30.78,-55.69
51034,-30.85,-55.75
51036,-29.966,-51.615
51052,-30.46,-50.39
51053,-30.45,-50.39
51054,-30.45,-50.42
51055,-30.44,-50.41
51073,-31.93,-52.34
51074,-31.93,-52.34
51075,-31.93,-52.34
51100,-29.88,-51.065
51101,-29.88,-51.065
51102,-29.88,-51.065
51103,-29.88,-51.065
51104,-30.06,-51.14
51105,-30.06,-51.14
51351,-30.02,-51.19
51353,-30.05,-51.2
51354,-30.05,-51.2
51355,-30,-51.07
51356,-30.05,-51.2
51357,-30.096667,-50.99
51358,-30.17,-50.87
51360,-30,-51.14
51362,-30.07,-51.24
51364,-30.11,-51.17
51366,-30.085,-51.155
51367,-30.12,-51.16
51369,-30.01,-51.16
51420,-30.13,-51.325
51421,-30.13,-51.32
51438,-30.02,-51.21
51439,-30.04,-51.06
51440,-30.03,-51.13
51444,-31.71,-52.36
51446,-33.27,-53.1
51455,-30.06,-51.14
51456,-30.316552,-50.464138
51457,-30.81,-51.81
51458,-30.469655,-50.432414
51459,-30.624828,-50.536207
51461,-30.81,-51.81
51462,-30.393103,-50.448276
51478,-29.97,-51.19
51501,-29.88,-50.66
51504,-29.992528,-50.272666
51505,-30.116265,-50.261335
51506,-30.24,-50.25
51508,-29.88,-50.26
51510,-29.920661,-50.253333
51511,-29.961329,-50.24667
51512,-29.970791,-50.213999
51513,-29.980265,-50.181335
51514,-29.98,-50.19
51515,-29.99,-50.14
51518,-29.869091,-50.21
51519,-29.858182,-50.16
51520,-29.847273,-50.11
51521,-29.87,-50.09
51523,-29.777998,-50.043994
51524,-29.776003,-50.03801
51525,-29.773997,-50.03199
51526,-29.772002,-50.026006
51527,-29.77,-50.02
51530,-29.723727,-50.028727
51531,-29.667454,-50.007454
51532,-29.68,-49.99
51534,-29.598636,-50.003637
51535,-29.548454,-49.943454
51536,-29.55,-49.89
51538,-29.78,-50.05
51539,-29.538363,-49.998363
51540,-29.58,-50.06
51542,-29.496727,-49.936728
51543,-29.403363,-49.868363
51544,-29.34,-49.73
51548,-30.055,-51.225
51549,-29.37,-49.82
51550,-29.94,-50.12
51551,-29.813636,-50.08
51555,-30.18,-50.22
51584,-30.03,-51.16
51585,-30.04,-51.21
51586,-30.02,-51.16
51588,-29.99,-51.17
51591,-30.07,-51.12
51593,-30.09,-51.07
51594,-30.24,-51.08
51595,-30.07,-51.19
51596,-29.98,-51.13
51597,-30.12,-51.22
51598,-30.11,-51.35
51599,-30.05,-51.22
51600,-29.18,-51.47
51601,-30.0556,-51.226
51602,-30.0552,-51.212
51603,-30.165715,-51.121429
51611,-30.05,-51.23
51612,-30.05,-51.23
51613,-30.05,-51.23
51614,-30.05,-51.23
51615,-30.05,-51.23
51650,-31.77,-52.35
51693,-29.31,-49.8
51698,-29.31,-49.8
51699,-30.1,-50.44
51702,-28.24,-52.47
51703,-28.81,-51.61
51704,-29.15,-51.15
51705,-30.12,-51.13
51706,-30.12,-51.13
51707,-30.12,-51.13
51708,-30.12,-51.13
51709,-30.12,-51.13
51710,-30.12,-51.13
51711,-24.243333,-50.74
51712,-24.24,-50.74
51713,-24.24,-50.74
51714,-29.87,-51.39
51715,-29.87,-51.39
51716,-29.87,-51.39
51717,-29.87,-51.39
51718,-29.87,-51.39
51719,-29.87,-51.39
51720,-29.87,-51.39
51721,-29.15,-51.15
51722,-25.58,-49.36
51723,-30.13,-51.38
51782,-29.95,-51.62
51785,-29.95,-51.62
52205,0.37,-60.5
52206,2.94,-60.72
52207,2.94,-60.72
52208,2.94,-60.72
52209,2.94,-60.72
52210,2.94,-60.72
52211,2.94,-60.72
52212,2.94,-60.72
52213,2.94,-60.72
52214,2.94,-60.72
52215,2.94,-60.72
52216,2.94,-60.72
52217,2.94,-60.72
52220,2.96,-60.67
52221,2.97,-60.68
52222,2.97,-60.68
52223,2.97,-60.68
52227,2.82,-60.68
52228,2.83,-60.71
52229,2.76,-60.72
52230,2.87,-60.76
52231,2.85,-60.73
52232,2.79,-60.72
52236,2.883636,-60.840909
52240,3.01,-61.16
52242,2.94,-60.72
52243,2.94,-60.72
52244,2.88,-60.5
52248,3.1,-59.95
52252,2.43,-60.92
52256,1.82,-61.12
52260,1.22,-60.38
52264,0.95,-59.91
52268,0.905,-59.6
52270,0.86,-59.29
52274,0.95,-60.42
52276,0.95,-60.42
52277,0.945,-60.415
52278,0.94,-60.41
52280,2.914545,-60.753636
52281,2.93,-60.71
52282,2.93,-60.71
52290,2.856,-60.532
52292,2.832,-60.564
52293,2.73,-60.68
52294,2.91,-60.48
52298,0.954,-59.926
52299,0.958,-59.942
52300,0.96,-59.95
52301,0.96,-59.95
52305,2.892,-60.704
52310,2.916,-60.712
52340,3.04,-60.764
52341,3.14,-60.808
52342,3.18,-60.83
52343,3.2,-60.83
52350,2.955,-60.71
52351,2.97,-60.7
52420,2.82,-60.61
55024,-9.692686,-48.568399
55025,-9.845372,-48.596797
55040,-8.88,-36.4
55041,-11.28,-42.67
55042,-13.98,-42.61
55043,-15.92,-43.33
55045,-5.41,-36.062857
55046,-13.44,-41.37
55047,-9.49,-40.52
55049,-9.14,-38.31
55050,-5.3,-35.87
55051,-5.3,-35.87
55052,-5.3,-35.87
55053,-13.31,-43.34
55054,-13.31,-43.34
55055,-13.31,-43.34
55056,-13.31,-43.34
55057,-13.31,-43.34
55060,-4.95,-38
55061,-4.95,-38
55062,-4.95,-38
55071,-13.31,-43.34
55072,-13.31,-43.34
55083,-10.87,-41.34
55084,-9.41,-38.2
55085,-8.59,-41.43
55086,-6.91,-36.98
55087,-3.77,-41.03
55088,-7.25,-35.98
55089,-10.24,-40.91
55090,-8.03,-40.64
55101,-5.58,-37.03
55102,-11.23,-41.57
55103,-11.256667,-41.65
55104,-13.31,-43.34
55105,-11.28,-42.67
55106,-4.93,-37.68
55107,-5.41,-36.062857
55108,-9.49,-40.52
55109,-9.14,-38.31
55110,-8.36,-42.23
55111,-10.87,-41.34
55112,-11.283333,-41.73
55113,-4.95,-38.93
55114,-17.72,-50.86
55115,-13.85,-46.18
55116,-6.91,-36.98
55117,-12.17,-44.81
55118,-3.77,-41.03
55123,-8.03,-39.32
55124,-8.02,-39.33
55129,-8.026286,-39.221797
55150,-2.83,-41.71
55151,-2.886487,-41.72595
55152,-2.82,-41.74
55153,-2.84,-41.71
55154,-2.84,-41.73
55155,-2.84,-41.7
55156,-2.843907,-41.725627
55157,-2.875627,-41.722509
55158,-4.103012,-41.469272
55220,-2.82,-41.78
55221,-2.889784,-41.75914
55412,-3.07744,-40.098857
55417,-3.03,-39.62
55431,-2.93,-40.11
55434,-3.365,-40
55435,-3.09,-41.55
55436,-3.1,-41.56
55437,-3.07875,-41.4
55438,-3.04625,-41.09
55463,-5.286518,-35.887579
55464,-5.285249,-35.887655
55465,-5.286365,-35.886194
55483,-6,-40.27
55518,-4.95,-38.93
55519,-4.95,-38.93
55520,-4.95,-38.93
55762,-3.43,-38.96
55763,-3.56,-38.915
55764,-3.44,-38.99
55765,-3.565,-38.93
55782,-3.51,-38.92
55803,-2.836596,-41.77638
55805,-2.8,-41.79
55806,-3.6,-38.895
56064,-4.745,-37.85
56069,-4.54,-37.7
56072,-4.56,-37.69
56074,-4.36,-37.88
56075,-4.59,-37.64
56076,-4.13,-38.15
56077,-4.19,-38.08
56078,-4.755,-37.845
56079,-4.655,-37.94
56080,-4.77,-37.82
56081,-3.98,-38.345
56082,-4.01,-38.31
56095,-5.27,-37.97
56096,-3.71,-38.47
56097,-3.5,-38.93
56098,-3.93,-38.4
56100,-4.93,-37.68
56101,-4.93,-37.68
56102,-5.72,-37.51
56259,-4.95,-36.96
56261,-4.85,-37.29
56262,-4.85,-37.29
56263,-4.85,-37.29
56264,-4.85,-37.29
56265,-4.85,-37.29
56287,-5.05,-37.155
56307,-4.85,-37.29
56392,-10.16,-41.19
56393,-10.25,-41.46
56394,-10.297277,-41.241817
56395,-10.434545,-41.293636
56396,-10.410909,-41.402727
56397,-10.571822,-41.345454
56409,-7.482,-42.946
56467,-5.09,-36.34
56468,-5.34,-36.625
56469,-5.08,-36.41
56470,-5.335,-36.66
56471,-5.55,-37.03
56472,-5.57,-36.97
56593,-5.303881,-35.913758
56624,-5.45,-35.96
56739,-5.45,-36.22
56764,-5.286016,-35.883293
56765,-5.286016,-35.883293
56766,-5.284678,-35.885045
56767,-5.286344,-35.886128
56768,-5.286016,-35.883293
56769,-5.286016,-35.883293
56770,-5.284678,-35.885045
56771,-5.286344,-35.886128
56787,-10.58,-44.43
56788,-10.58,-44.43
56789,-10.58,-44.43
56790,-10.58,-44.43
56797,-10.58,-44.43
56799,-10.58,-44.43
56809,-5.41,-36.062857
56823,-12.17,-44.81
56824,-12.17,-44.81
56825,-12.17,-44.81
56845,-9.39,-38.15
56846,-9.39,-38.15
56848,-9.39,-38.15
56850,-9.36,-38.18
56851,-9.36,-38.18
56852,-9.36,-38.18
56861,-5.816,-36.752
56867,-5.286365,-35.886194
56868,-5.285249,-35.887655
56869,-5.286518,-35.887579
56877,-5.19,-37.55
56878,-5.19,-37.55
56879,-5.19,-37.55
56883,-12.18,-44.8
56884,-12.18,-44.8
56885,-12.18,-44.8
56892,-12.31,-42.34
56893,-12.31,-42.34
57465,-5.31,-35.39
57466,-5.525,-35.345
57467,-5.42,-35.95
57473,-5.3,-35.38
57474,-5.52,-35.34
57482,-5.618,-35.562
57485,-5.496,-35.824
57700,-6.06,-36.53
57725,-6.8025,-36.409062
57757,-6.34,-36.32
57758,-6.29,-36.33
57759,-6.28,-36.31
57760,-6.25,-36.27
57761,-6.21,-36.25
57762,-6.17,-36.29
57763,-6.13,-36.24
57764,-6.11,-36.21
57765,-6.09,-36.17
57766,-6.05,-36.14
57767,-6.04,-36.13
57768,-6.2475,-36.267187
57851,-6.55,-34.97
57852,-6.55,-34.97
57853,-6.56,-34.97
57854,-6.58,-34.97
57855,-6.57,-34.97
57856,-6.56,-34.97
57857,-6.58,-34.97
57858,-6.58,-34.98
57859,-6.57,-34.98
57860,-6.56,-35.01
57861,-6.49,-34.97
57862,-6.56,-34.97
57863,-6.591304,-34.976957
57864,-6.875652,-34.993478
57865,-7.5,-35.5
57867,-7.49,-35.49
57868,-7.53,-35.363333
57869,-7.56,-35.226667
57870,-6.88,-36.76
57871,-6.88,-36.82
57872,-6.84,-36.79
57873,-6.942,-36.602
57874,-7.106,-36.256
57875,-6.926667,-37.2
57876,-6.973333,-37.58
57877,-6.713333,-34.983333
57878,-6.936667,-34.996667
58008,-8.84,-36.76
58015,-8.19,-36.75
58016,-8.18,-36.74
58017,-8.248,-36.796
58018,-8.374,-36.898
58050,-8.335714,-36.228571
58051,-8.341429,-36.237143
58052,-8.33,-36.24
58053,-8.35,-36.24
58054,-8.35,-36.24
58098,-8.02886,-39.015399
58099,-8.060295,-39.194403
58100,-8.27,-35.6
58101,-8.28,-35.6
58102,-8.29,-35.6
58103,-8.17,-35.39
58108,-8.08,-39.34
58109,-8.09,-39.35
58110,-8.08,-39.36
58111,-8.077574,-39.311101
58112,-8.060293,-39.194415
58117,-8.09,-39.34
58118,-8.088613,-39.319197
58119,-8.074454,-39.256798
58121,-10.16,-38.3
58139,-8.671563,-38.403125
58150,-10.81,-36.93
58151,-10.845,-37.04
58171,-8.29,-42.37
58172,-8.313333,-42.323333
58173,-8.336667,-42.276667
58174,-8.55,-42.29
58175,-8.5025,-42.275
58176,-8.455,-42.26
58208,-7.56,-40.72
58217,-7.48,-40.76
58227,-7.39,-40.68
58259,-6.92,-37.56
58260,-6.91,-37.56
58261,-6.936,-37.64
58262,-6.978,-37.8
58285,-7.9,-38.036667
58286,-7.95,-38.333333
58300,-7.88,-37.98
58301,-7.89,-37.94
58302,-7.9,-37.94
58326,-7.88,-37.99
58411,-7.37,-38.78
58417,-8.85,-38.23
58418,-8.85,-38.23
58419,-8.86,-38.23
58420,-8.86,-38.24
58435,-8.86,-38.23
58436,-8.86,-38.23
58437,-8.87,-38.23
58438,-8.87,-38.24
58439,-8.87,-38.24
58440,-8.87,-38.24
58441,-8.844687,-38.249375
58457,-8.09,-39.34
58458,-8.1,-39.34
58617,-9.52,-40.89
58618,-9.5,-40.88
58619,-9.513333,-40.848889
58620,-9.496667,-40.664444
58626,-9.5,-40.91
58633,-9.38,-41.81
58634,-9.43,-41.145
58666,-9.55,-40.9
58691,-9.66,-40.69
58758,-8.29,-42.35
58759,-8.29,-42.35
58760,-8.29,-42.35
58761,-8.29,-42.35
58762,-8.29,-42.35
58763,-8.42,-35.96
58764,-8.375,-36.09
58766,-8.29,-42.35
58767,-7.54,-35.29
58845,-7.484286,-38.983571
58920,-6.465413,-35.675664
59016,-12.02,-41.45
59017,-12.03,-41.46
59018,-11.91,-41.501429
59019,-11.61,-41.655714
59020,-11.98,-41.44
59100,-10.44,-40.19
59101,-10.44,-40.19
59102,-10.44,-40.19
59103,-10.44,-40.19
59104,-10.44,-40.19
59105,-10.44,-40.19
59153,-12.31,-42.34
59173,-10.99,-42.36
59174,-11.096667,-42.176667
59175,-11.203333,-41.993333
59188,-11.8,-42.624286
59190,-12.32,-42.61
59219,-12.32,-42.61
59220,-12.32,-42.61
59221,-12.32,-42.61
59421,-12.58,-44.11
59453,-14.15,-42.73
59455,-14.09,-42.675
59901,-7.02,-37.96
59902,-7.02,-37.96
59903,-7.02,-37.96
59904,-7.02,-37.96
59905,-6.93,-38.168
59906,-6.84,-38.376
59907,-6.79,-38.48
59908,-6.8,-38.48
60021,-15.29,-43.72
60022,-18.82,-46.67
60023,-18.82,-46.69
60024,-18.76875,-46.6875
60025,-18.66625,-46.7025
60026,-15.49,-44.39
60029,-15.92,-43.33
60032,-15.91,-43.39
60033,-15.91,-43.39
60034,-15.91,-43.39
60036,-17.34,-44.87
60038,-15.93,-48.17
60047,-20.227068,-50.085572
60049,-19.86,-50.35
60060,-15.92,-43.38
60061,-15.92,-43.38
60062,-15.92,-43.38
60063,-15.92,-43.38
60064,-15.92,-43.38
60065,-15.83,-43.45
60066,-15.83,-43.45
60067,-15.83,-43.45
60068,-15.83,-43.45
60091,-14.887861,-42.802867
60092,-14.846423,-42.691413
60093,-14.823217,-42.630721
60094,-14.828217,-42.640721
60095,-14.8,-42.57
60096,-14.81,-42.59
60141,-17.796577,-44.904589
60142,-17.79689,-44.904888
60143,-17.794633,-44.903524
60144,-17.794633,-44.903524
60157,-18.69,-44.09
60158,-18.69,-44.09
60159,-18.69,-44.09
60160,-18.69,-44.09
60161,-18.69,-44.09
60162,-18.69,-44.09
60163,-19.83875,-47.1775
60167,-18.5025,-46.9175
60168,-18.4475,-47.0125
60169,-18.42,-47.06
60170,-18.42,-47.06
60171,-16.49,-43.68
60172,-16.48,-43.68
60175,-17.68,-44.75
60176,-17.68,-44.75
60177,-17.69,-44.76
60178,-17.582941,-44.789412
60185,-17.658235,-44.762353
60207,-15.75,-45.97
60208,-15.75,-45.97
60209,-15.75,-45.97
60210,-15.75,-45.97
60211,-15.75,-45.97
60212,-15.75,-45.97
60213,-15.75,-45.97
60214,-15.75,-45.97
60215,-15.75,-45.97
60216,-15.75,-45.97
60217,-15.75,-45.97
60267,-15.92,-43.33
60268,-15.92,-43.33
60269,-15.92,-43.33
60270,-15.92,-43.33
60271,-15.92,-43.33
60272,-16.14,-43.4575
60273,-16.24,-43.52375
60274,-16.26,-43.51875
60275,-16.34,-43.59
60276,-16.38,-43.58
60288,-15.75,-45.97
60289,-15.75,-45.97
60290,-15.75,-45.97
60291,-15.75,-45.97
60292,-15.75,-45.97
60293,-15.75,-45.97
60294,-15.75,-45.97
60295,-15.75,-45.97
60296,-15.75,-45.97
60297,-15.75,-45.97
60298,-15.75,-45.97
60301,-17.46,-44.82
60302,-17.46,-44.84
60303,-17.46,-44.83
60304,-17.452941,-44.822941
60305,-17.458235,-44.828235
60341,-18.66,-44.1
60342,-18.66,-44.1
60343,-18.66,-44.1
60344,-18.66,-44.1
60345,-18.66,-44.1
60346,-18.66,-44.1
60347,-18.66,-44.1
60350,-18.095769,-45.15393
60351,-18.100511,-45.159702
60352,-18.005342,-45.069905
60360,-18.056007,-45.117994
60361,-18.083579,-45.142604
60362,-18.080268,-45.139528
60363,-18.087811,-45.147814
60364,-18.089193,-45.149113
60365,-18.07981,-45.140323
60366,-18.101015,-45.158803
60700,-20.765603,-51.529258
70663,-23.508859,-47.162397
70664,-23.505035,-47.15834
70665,-23.512177,-47.166904
70666,-23.508859,-47.162397
70667,-23.508859,-47.162397
70680,-23.247471,-47.269228
70681,-23.247471,-47.269228
70682,-23.438387,-47.584194
70683,-23.436129,-47.578064
70684,-23.440645,-47.590323
70685,-23.186851,-47.248087
70686,-23.186456,-47.247665
70687,-23.186456,-47.247665
71000,-28.41,-53.93
71001,-28.3,-54.29
71002,-28.39,-54.93
71003,-28.74,-49.43
71004,-29.63,-52.16
71005,-27.88,-54.46
71006,-28.74,-49.43
71007,-27.88,-54.46
71008,-28.28,-53.51
71009,-28.61,-53.62
71010,-28.41,-53.93
71011,-28.28,-53.51
71012,-28.346418,-53.803284
71013,-28.335672,-53.873134
71014,-29.87,-51.39
71015,-29.44,-51.9
71016,-29.44,-51.9
71017,-14.94,-49.52
71018,-28.605,-49.365
71019,-28.346418,-53.803284
71020,-21.8,-46.61
71021,-28.57125,-52.7325
71022,-28.56625,-52.6525
80000,-15.05,-48.905
80001,-15.015,-48.8975
80002,-15.015,-48.8875
80003,-14.98,-48.89
80004,-14.98,-48.87
80005,-15.08,-48.82
80006,-15.093333,-48.856667
80007,-15.106667,-48.893333
80008,-20.636667,-51.3
80009,-20.62,-51.3
80010,-20.661667,-51.333333
80011,-20.66,-51.34
80012,-20.66,-51.34
80013,-20.661667,-51.333333
80014,-20.666667,-51.313333
80015,-20.663333,-51.326667
80016,-20.653333,-51.3
80017,-21.509851,-51.532708
80018,-21.485151,-51.561737
80019,-21.46,-51.59
80020,-19.684999,-51.433749
80021,-19.699999,-51.451874
80022,-19.704999,-51.449374
80023,-19.704999,-51.460937
80024,-19.709999,-51.460937
80025,-19.717499,-51.459687
80026,-19.712499,-51.454687
80027,-19.71,-51.47
80028,-19.72,-51.47
80029,-19.73,-51.47
80030,-19.72,-51.46
80031,-30.173333,-50.316667
80032,-30.036667,-50.313333
80033,-30.31,-50.32
80034,-29.96,-50.263333
